sub,ses,task,run,median_value,filename
0032,01,alignvideo,1,45.921913146972656,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-01_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,01,social,1,54.05055618286133,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-01_task-social_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,04,social,1,42.13552474975586,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-04_task-social_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,02,alignvideo,3,45.853214263916016,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-02_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,04,fractional,1,46.684810638427734,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-04_task-fractional_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,02,narratives,2,39.33830261230469,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-02_task-narratives_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,02,narratives,1,42.09784698486328,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-02_task-narratives_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,01,social,2,55.4869270324707,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-01_task-social_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,04,social,6,48.66413879394531,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-04_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,01,social,5,47.44453048706055,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-01_task-social_acq-mb8_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,03,alignvideo,3,41.287513732910156,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-03_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,02,alignvideo,2,44.502132415771484,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-02_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,03,social,4,51.259883880615234,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-03_task-social_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,01,social,6,36.11882019042969,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-01_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,01,social,3,43.692413330078125,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-01_task-social_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,03,social,2,41.62944793701172,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-03_task-social_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,03,social,5,37.42007827758789,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-03_task-social_acq-mb8_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,02,alignvideo,4,44.83431625366211,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-02_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,01,alignvideo,2,42.49817657470703,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-01_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,04,social,3,34.42763900756836,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-04_task-social_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,02,alignvideo,1,46.068790435791016,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-02_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,02,narratives,4,38.988059997558594,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-02_task-narratives_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,04,social,5,41.59284973144531,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-04_task-social_acq-mb8_run-5_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,03,social,3,43.9995231628418,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-03_task-social_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,03,alignvideo,1,41.18001937866211,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-03_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,02,faces,2,42.32027816772461,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-02_task-faces_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,01,alignvideo,4,44.453948974609375,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-01_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,02,faces,3,38.4012565612793,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-02_task-faces_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,02,faces,1,42.88938522338867,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-02_task-faces_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,03,social,6,38.237056732177734,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-03_task-social_acq-mb8_run-6_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,01,social,4,43.7089729309082,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-01_task-social_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,04,social,4,31.111528396606445,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-04_task-social_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,03,alignvideo,2,44.385433197021484,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-03_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,04,alignvideo,1,45.909820556640625,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-04_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0032,03,shortvideo,1,44.80653381347656,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0032/sub-0032_ses-03_task-shortvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,01,alignvideo,3,53.08934783935547,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-01_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,02,alignvideo,3,48.89672088623047,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-02_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,01,alignvideo,4,44.79109573364258,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-01_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,03,alignvideo,3,43.55482482910156,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-03_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,04,alignvideo,1,44.01237487792969,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-04_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,03,alignvideo,1,44.77729797363281,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-03_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,02,narratives,2,54.9415168762207,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-02_task-narratives_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,01,alignvideo,2,52.43082046508789,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-01_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,02,faces,2,49.703277587890625,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-02_task-faces_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,02,alignvideo,1,56.290199279785156,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-02_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,02,alignvideo,4,41.04214859008789,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-02_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,03,alignvideo,2,44.8642692565918,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-03_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,01,alignvideo,1,49.653079986572266,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-01_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,02,faces,1,50.52865219116211,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-02_task-faces_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,03,shortvideo,1,50.74538803100586,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-03_task-shortvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,02,faces,3,42.25030517578125,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-02_task-faces_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,02,narratives,1,52.65898513793945,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-02_task-narratives_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,02,alignvideo,2,50.335121154785156,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-02_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,02,narratives,4,46.69819641113281,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-02_task-narratives_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,04,fractional,2,53.825496673583984,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-04_task-fractional_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,02,narratives,3,49.82508087158203,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-02_task-narratives_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,04,alignvideo,2,41.53812789916992,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-04_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0080,04,fractional,1,53.20083999633789,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0080/sub-0080_ses-04_task-fractional_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,03,shortvideo,1,53.78029251098633,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-03_task-shortvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,02,alignvideo,3,57.21915054321289,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-02_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,03,alignvideo,2,39.78544616699219,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-03_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,02,alignvideo,4,56.25503158569336,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-02_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,02,narratives,1,53.587928771972656,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-02_task-narratives_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,04,fractional,1,45.51569366455078,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-04_task-fractional_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,04,alignvideo,1,38.00290298461914,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-04_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,02,narratives,2,62.411354064941406,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-02_task-narratives_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,02,alignvideo,1,46.817108154296875,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-02_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,04,alignvideo,2,54.63817596435547,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-04_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,03,alignvideo,3,51.823509216308594,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-03_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,02,narratives,4,58.74958801269531,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-02_task-narratives_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,03,alignvideo,1,46.77434158325195,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-03_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,02,alignvideo,2,43.724639892578125,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-02_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,02,narratives,3,58.431827545166016,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-02_task-narratives_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,01,alignvideo,2,47.258514404296875,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-01_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,02,faces,2,47.79866409301758,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-02_task-faces_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,04,fractional,2,47.904197692871094,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-04_task-fractional_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,01,alignvideo,1,39.64697265625,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-01_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,02,faces,1,48.25913619995117,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-02_task-faces_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,01,alignvideo,3,44.82787322998047,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-01_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,02,faces,3,50.520626068115234,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-02_task-faces_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0026,01,alignvideo,4,44.34125518798828,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0026/sub-0026_ses-01_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0030,01,alignvideo,1,48.97721862792969,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0030/sub-0030_ses-01_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0030,01,alignvideo,3,46.45125961303711,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0030/sub-0030_ses-01_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0030,01,alignvideo,2,43.036956787109375,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0030/sub-0030_ses-01_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0030,01,alignvideo,4,48.12618637084961,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0030/sub-0030_ses-01_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,02,narratives,1,62.19599533081055,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-02_task-narratives_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,02,alignvideo,4,56.806114196777344,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-02_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,02,faces,1,58.56801986694336,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-02_task-faces_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,02,faces,2,53.72935485839844,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-02_task-faces_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,02,alignvideo,1,59.98916244506836,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-02_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,01,alignvideo,3,50.7618408203125,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-01_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,02,alignvideo,2,57.34843826293945,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-02_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,02,narratives,3,59.06892013549805,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-02_task-narratives_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,02,faces,3,51.858890533447266,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-02_task-faces_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,02,narratives,4,59.89632034301758,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-02_task-narratives_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,04,alignvideo,1,54.718563079833984,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-04_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,02,alignvideo,3,57.540279388427734,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-02_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,04,alignvideo,2,48.951629638671875,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-04_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,01,alignvideo,2,56.15361404418945,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-01_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,03,alignvideo,2,58.48051834106445,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-03_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,03,alignvideo,3,55.435333251953125,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-03_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,03,shortvideo,1,60.179954528808594,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-03_task-shortvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,04,fractional,1,52.34906768798828,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-04_task-fractional_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,01,alignvideo,4,62.95820999145508,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-01_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,01,alignvideo,1,53.489383697509766,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-01_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,02,narratives,2,60.786529541015625,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-02_task-narratives_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,04,fractional,2,61.03053283691406,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-04_task-fractional_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0019,03,alignvideo,1,63.951908111572266,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0019/sub-0019_ses-03_task-alignvideo_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0084,03,alignvideo,3,43.611087799072266,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0084/sub-0084_ses-03_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0084,01,alignvideo,2,38.996437072753906,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0084/sub-0084_ses-01_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0084,01,alignvideo,3,39.03826141357422,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0084/sub-0084_ses-01_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0084,02,alignvideo,3,37.61696243286133,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0084/sub-0084_ses-02_task-alignvideo_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0084,02,alignvideo,4,40.116966247558594,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0084/sub-0084_ses-02_task-alignvideo_acq-mb8_run-4_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0084,02,narratives,1,37.72970199584961,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0084/sub-0084_ses-02_task-narratives_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0084,04,fractional,2,36.976470947265625,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0084/sub-0084_ses-04_task-fractional_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0084,03,alignvideo,2,40.81974792480469,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0084/sub-0084_ses-03_task-alignvideo_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0084,02,narratives,3,38.91792678833008,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0084/sub-0084_ses-02_task-narratives_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0084,02,faces,3,31.616029739379883,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0084/sub-0084_ses-02_task-faces_acq-mb8_run-3_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0084,02,faces,1,36.89352035522461,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0084/sub-0084_ses-02_task-faces_acq-mb8_run-1_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
0084,02,narratives,2,34.4189453125,/dartfs-hpc/scratch/f0042x1/tsnr/sub-0084/sub-0084_ses-02_task-narratives_acq-mb8_run-2_space-MNI152NLin2009cAsym_desc-preproc_bold_tsnr.nii.gz
